date,price,type,bedrooms
2018-04-24,465000,house,3
2018-04-24,475000,house,4
2018-04-24,540000,house,4
2018-04-24,646000,house,5
2018-04-24,792500,house,4
2018-04-24,995000,house,4
2018-04-25,460000,house,3
2018-04-25,1400000,house,3
2018-04-26,440000,house,3
2018-04-26,610000,house,4
2018-04-26,837000,house,5
2018-04-27,330000,house,3
2018-04-27,485000,house,3
2018-04-27,505000,house,4
2018-04-27,525000,house,4
2018-04-27,537000,house,4
2018-04-27,560000,house,4
2018-04-27,560000,house,3
2018-04-27,590000,house,4
2018-04-27,617500,house,3
2018-04-27,695000,house,4
2018-04-28,360000,house,3
2018-04-28,415000,house,3
2018-04-28,435500,house,3
2018-04-28,480000,house,4
2018-04-28,580000,house,4
2018-04-28,590000,house,4
2018-04-28,890000,house,4
2018-04-29,352500,house,3
2018-04-29,360500,house,3
2018-04-29,446750,house,3
2018-04-29,450000,house,3
2018-04-29,490000,house,3
2018-04-29,505000,house,3
2018-04-29,572000,house,4
2018-04-29,720000,house,3
2018-04-29,770300,house,4
2018-04-29,785000,house,4
2018-04-29,790000,house,3
2018-04-30,399000,house,3
2018-04-30,409000,house,3
2018-04-30,470000,house,3
2018-04-30,512500,house,3
2018-04-30,549999,house,4
2018-04-30,635000,house,4
2018-04-30,660000,house,4
2018-04-30,725000,house,4
2018-05-01,390000,house,3
2018-05-01,400000,house,3
2018-05-01,440000,house,3
2018-05-01,454000,house,3
2018-05-01,500000,house,4
2018-05-01,525000,house,4
2018-05-01,580000,house,4
2018-05-01,580000,house,4
2018-05-01,599000,house,4
2018-05-01,735000,house,5
2018-05-01,780000,house,4
2018-05-01,905000,house,4
2018-05-02,425000,house,3
2018-05-02,430000,house,3
2018-05-02,472500,house,4
2018-05-02,510000,house,3
2018-05-02,520000,house,3
2018-05-02,575000,house,4
2018-05-02,607000,house,3
2018-05-02,655000,house,4
2018-05-02,670000,house,4
2018-05-02,700000,house,5
2018-05-02,845000,house,5
2018-05-02,890000,house,4
2018-05-02,938000,house,3
2018-05-02,1020000,house,5
2018-05-02,1100000,house,3
2018-05-02,1120000,house,4
2018-05-02,1150000,house,3
2018-05-02,1320000,house,4
2018-05-03,585000,house,3
2018-05-03,650000,house,4
2018-05-03,865000,house,3
2018-05-04,460000,house,3
2018-05-04,530000,house,4
2018-05-04,540000,house,4
2018-05-04,620000,house,4
2018-05-04,620000,house,4
2018-05-04,650000,house,4
2018-05-04,670000,house,4
2018-05-04,684500,house,4
2018-05-04,687000,house,3
2018-05-04,710000,house,4
2018-05-04,1670000,house,4
2018-05-05,370000,house,3
2018-05-05,482500,house,3
2018-05-05,504000,house,3
2018-05-05,546000,house,3
2018-05-05,580000,house,4
2018-05-05,810000,house,3
2018-05-05,1280000,house,5
2018-05-05,1665000,house,4
2018-05-06,380000,house,3
2018-05-06,429000,house,3
2018-05-06,468000,house,3
2018-05-06,493500,house,3
2018-05-06,512000,house,3
2018-05-06,540000,house,3
2018-05-06,665000,house,4
2018-05-06,697000,house,3
2018-05-06,1410000,house,3
2018-05-07,440000,house,3
2018-05-07,455000,house,4
2018-05-07,481000,house,3
2018-05-07,515000,house,3
2018-05-07,531000,house,4
2018-05-07,555000,house,4
2018-05-07,580000,house,4
2018-05-07,585000,house,4
2018-05-07,632000,house,3
2018-05-07,845000,house,3
2018-05-07,850000,house,4
2018-05-07,2150000,house,4
2018-05-08,410000,house,3
2018-05-08,422386,house,3
2018-05-08,430000,house,3
2018-05-08,480000,house,3
2018-05-08,490000,house,3
2018-05-08,512500,house,4
2018-05-08,520000,house,3
2018-05-08,525000,house,2
2018-05-08,547000,house,3
2018-05-08,610000,house,4
2018-05-08,637500,house,4
2018-05-08,680000,house,4
2018-05-09,422000,house,4
2018-05-09,430000,house,3
2018-05-09,480000,house,3
2018-05-09,482000,house,3
2018-05-09,552000,house,4
2018-05-09,588000,house,3
2018-05-09,595000,house,4
2018-05-09,602000,house,3
2018-05-09,606000,house,4
2018-05-09,617000,house,4
2018-05-09,640000,house,4
2018-05-09,680000,house,4
2018-05-09,693000,house,3
2018-05-09,695000,house,3
2018-05-09,695000,house,3
2018-05-09,850000,house,4
2018-05-09,885000,house,4
2018-05-09,890000,house,3
2018-05-09,1000000,house,3
2018-05-09,1070000,house,5
2018-05-09,1150000,house,5
2018-05-11,387000,house,3
2018-05-11,391000,house,4
2018-05-11,475500,house,3
2018-05-11,505500,house,3
2018-05-11,685000,house,4
2018-05-11,835000,house,4
2018-05-12,381000,house,3
2018-05-12,472000,house,3
2018-05-12,505000,house,3
2018-05-12,624000,house,3
2018-05-12,625000,house,4
2018-05-13,463000,house,3
2018-05-13,505000,house,3
2018-05-13,511000,house,3
2018-05-13,525000,house,3
2018-05-13,548000,house,2
2018-05-13,599000,house,4
2018-05-13,671001,house,4
2018-05-13,695000,house,4
2018-05-14,392000,house,3
2018-05-14,420000,house,3
2018-05-14,432000,house,3
2018-05-14,527500,house,4
2018-05-14,570000,house,4
2018-05-14,610000,house,3
2018-05-14,620000,house,4
2018-05-14,650000,house,4
2018-05-14,772000,house,3
2018-05-14,810000,house,3
2018-05-14,865000,house,3
2018-05-14,870000,house,4
2018-05-14,1155000,house,3
2018-05-14,1290000,house,4
2018-05-15,457500,house,3
2018-05-15,483000,house,4
2018-05-15,490000,house,3
2018-05-15,497000,house,4
2018-05-15,500000,house,4
2018-05-15,520000,house,4
2018-05-15,630000,house,4
2018-05-15,670000,house,1
2018-05-15,1203000,house,4
2018-05-16,460000,house,3
2018-05-16,515000,house,3
2018-05-16,590000,house,4
2018-05-16,635000,house,3
2018-05-16,636000,house,3
2018-05-16,673500,house,2
2018-05-16,675000,house,3
2018-05-16,726000,house,4
2018-05-16,755000,house,4
2018-05-16,900000,house,4
2018-05-16,1175000,house,5
2018-05-16,1360000,house,4
2018-05-18,380000,house,3
2018-05-18,430000,house,3
2018-05-18,460000,house,3
2018-05-18,465000,house,3
2018-05-18,481500,house,4
2018-05-18,585000,house,4
2018-05-18,620000,house,4
2018-05-18,628286,house,3
2018-05-18,665000,house,4
2018-05-18,680000,house,4
2018-05-18,740000,house,4
2018-05-18,820000,house,5
2018-05-19,495000,house,3
2018-05-19,500000,house,3
2018-05-19,581000,house,4
2018-05-19,590000,house,4
2018-05-19,595000,house,3
2018-05-19,637000,house,3
2018-05-19,726500,house,4
2018-05-19,750000,house,5
2018-05-20,485000,house,3
2018-05-20,530000,house,4
2018-05-20,530000,house,4
2018-05-20,535000,house,4
2018-05-20,646000,house,3
2018-05-20,649500,house,4
2018-05-20,720000,house,4
2018-05-20,770000,house,4
2018-05-20,777500,house,5
2018-05-20,825000,house,4
2018-05-20,852500,house,4
2018-05-20,920000,house,4
2018-05-20,1135000,house,3
2018-05-21,450000,house,3
2018-05-21,475000,house,4
2018-05-21,480000,house,3
2018-05-21,510000,house,4
2018-05-21,575000,house,4
2018-05-21,625000,house,4
2018-05-21,660000,house,4
2018-05-21,690000,house,4
2018-05-21,940000,house,4
2018-05-22,440000,house,4
2018-05-22,515000,house,4
2018-05-22,530400,house,4
2018-05-22,572500,house,4
2018-05-22,686000,house,3
2018-05-22,692500,house,4
2018-05-22,765000,house,3
2018-05-22,779500,house,3
2018-05-23,365000,house,3
2018-05-23,385000,house,3
2018-05-23,430000,house,3
2018-05-23,432000,house,3
2018-05-23,470000,house,3
2018-05-23,475000,house,4
2018-05-23,512000,house,3
2018-05-23,532500,house,4
2018-05-23,540000,house,4
2018-05-23,580000,house,4
2018-05-23,620000,house,4
2018-05-23,628000,house,3
2018-05-23,670000,house,4
2018-05-23,670000,house,3
2018-05-23,790000,house,3
2018-05-23,796000,house,4
2018-05-23,815000,house,5
2018-05-23,815000,house,3
2018-05-23,870000,house,4
2018-05-23,922500,house,4
2018-05-23,930000,house,4
2018-05-23,930000,house,4
2018-05-23,990000,house,4
2018-05-23,992000,house,5
2018-05-23,1160000,house,5
2018-05-23,1280000,house,4
2018-05-24,510000,house,4
2018-05-25,375000,house,3
2018-05-25,390000,house,3
2018-05-25,465000,house,3
2018-05-25,473000,house,3
2018-05-25,505000,house,3
2018-05-25,582500,house,3
2018-05-25,600000,house,3
2018-05-25,615000,house,4
2018-05-26,450000,house,3
2018-05-26,477500,house,4
2018-05-26,498000,house,4
2018-05-26,647000,house,4
2018-05-26,821000,house,4
2018-05-26,950000,house,4
2018-05-26,1025000,house,4
2018-05-27,460000,house,3
2018-05-27,495000,house,3
2018-05-27,563000,house,3
2018-05-27,630000,house,4
2018-05-27,660000,house,4
2018-05-27,689000,house,4
2018-05-27,695000,house,4
2018-05-28,300500,house,2
2018-05-28,365000,house,3
2018-05-28,460000,house,3
2018-05-28,495000,house,3
2018-05-28,555000,house,4
2018-05-28,605000,house,4
2018-05-28,605000,house,4
2018-05-28,690000,house,4
2018-05-29,342500,house,3
2018-05-29,480000,house,3
2018-05-29,495000,house,3
2018-05-29,540000,house,3
2018-05-29,550000,house,4
2018-05-29,624000,house,4
2018-05-30,440000,house,4
2018-05-30,530000,house,3
2018-05-30,650000,house,4
2018-05-30,680000,house,5
2018-05-30,705000,house,4
2018-05-30,725000,house,4
2018-05-30,747000,house,4
2018-05-30,786000,house,3
2018-05-30,1115000,house,4
2018-05-30,1183000,house,4
2018-05-30,1270000,house,4
2018-05-30,1420000,house,4
2018-05-30,1460000,house,4
2018-05-30,1715000,house,3
2018-06-01,385000,house,3
2018-06-01,513000,house,3
2018-06-01,520000,house,4
2018-06-01,562000,house,4
2018-06-01,595000,house,4
2018-06-01,650500,house,4
2018-06-01,700000,house,4
2018-06-01,1100000,house,5
2018-06-01,1300000,house,5
2018-06-02,379000,house,3
2018-06-02,535000,house,4
2018-06-02,555000,house,4
2018-06-02,572000,house,4
2018-06-03,418000,house,3
2018-06-03,445000,house,3
2018-06-03,460000,house,3
2018-06-03,561000,house,3
2018-06-03,578000,house,4
2018-06-03,588000,house,3
2018-06-03,650000,house,4
2018-06-04,405000,house,3
2018-06-04,415000,house,3
2018-06-04,433000,house,3
2018-06-04,560000,house,3
2018-06-04,560000,house,4
2018-06-04,585000,house,3
2018-06-04,652000,house,4
2018-06-05,440000,house,3
2018-06-05,475000,house,3
2018-06-05,490000,house,3
2018-06-05,500000,house,4
2018-06-05,505000,house,4
2018-06-05,510000,house,3
2018-06-05,540000,house,4
2018-06-05,656000,house,4
2018-06-05,740000,house,5
2018-06-05,780000,house,4
2018-06-05,785000,house,4
2018-06-06,377000,house,2
2018-06-06,417000,house,3
2018-06-06,477000,house,3
2018-06-06,590000,house,3
2018-06-06,750000,house,4
2018-06-06,1010000,house,4
2018-06-07,975000,house,5
2018-06-08,490000,house,4
2018-06-09,272000,house,3
2018-06-09,402000,house,4
2018-06-09,415000,house,3
2018-06-09,435000,house,3
2018-06-09,490000,house,3
2018-06-09,491000,house,3
2018-06-09,500000,house,4
2018-06-09,615000,house,4
2018-06-09,650000,house,4
2018-06-09,800000,house,4
2018-06-09,865000,house,4
2018-06-10,379550,house,3
2018-06-10,441000,house,3
2018-06-10,485500,house,3
2018-06-10,656600,house,4
2018-06-10,680000,house,5
2018-06-11,445000,house,3
2018-06-11,451000,house,3
2018-06-11,545000,house,4
2018-06-11,546000,house,4
2018-06-11,630000,house,3
2018-06-11,1100000,house,4
2018-06-12,446000,house,3
2018-06-12,555500,house,4
2018-06-12,595000,house,4
2018-06-12,605000,house,5
2018-06-12,671555,house,3
2018-06-13,375000,house,3
2018-06-13,471500,house,3
2018-06-13,487500,house,3
2018-06-13,530000,house,4
2018-06-13,550000,house,3
2018-06-13,556000,house,3
2018-06-13,560000,house,3
2018-06-13,605000,house,4
2018-06-13,615000,house,3
2018-06-13,630000,house,4
2018-06-13,655000,house,3
2018-06-13,655000,house,3
2018-06-13,683000,house,3
2018-06-13,684000,house,4
2018-06-13,755000,house,4
2018-06-13,762000,house,4
2018-06-13,814000,house,3
2018-06-13,905000,house,0
2018-06-13,975000,house,4
2018-06-13,1045000,house,4
2018-06-13,1075000,house,4
2018-06-15,410000,house,3
2018-06-15,441000,house,3
2018-06-15,444950,house,3
2018-06-15,449975,house,3
2018-06-15,477500,house,4
2018-06-15,480000,house,3
2018-06-15,538000,house,4
2018-06-15,635000,house,4
2018-06-15,643000,house,4
2018-06-15,650000,house,4
2018-06-15,870000,house,3
2018-06-15,946000,house,4
2018-06-16,460000,house,4
2018-06-16,571500,house,4
2018-06-16,625000,house,3
2018-06-16,675000,house,4
2018-06-16,900000,house,4
2018-06-16,1750000,house,4
2018-06-17,399000,house,3
2018-06-17,430000,house,4
2018-06-17,450000,house,3
2018-06-17,580000,house,3
2018-06-17,595000,house,3
2018-06-17,815000,house,4
2018-06-17,978000,house,4
2018-06-18,411500,house,2
2018-06-18,423000,house,3
2018-06-18,508000,house,3
2018-06-18,920000,house,4
2018-06-18,1113000,house,2
2018-06-19,376000,house,3
2018-06-19,420000,house,3
2018-06-19,422000,house,3
2018-06-19,466500,house,3
2018-06-19,495000,house,4
2018-06-19,613500,house,4
2018-06-19,615000,house,3
2018-06-19,835000,house,5
2018-06-20,440000,house,3
2018-06-20,495000,house,3
2018-06-20,525000,house,3
2018-06-20,553000,house,3
2018-06-20,650000,house,4
2018-06-20,678000,house,3
2018-06-20,690000,house,4
2018-06-20,750000,house,4
2018-06-20,800000,house,5
2018-06-20,925000,house,5
2018-06-20,927500,house,3
2018-06-20,1085000,house,4
2018-06-21,582550,house,4
2018-06-22,505000,house,3
2018-06-22,605000,house,4
2018-06-22,625000,house,5
2018-06-22,662500,house,4
2018-06-22,739000,house,4
2018-06-23,467000,house,3
2018-06-23,505000,house,3
2018-06-23,510000,house,4
2018-06-23,628500,house,4
2018-06-23,725000,house,4
2018-06-23,730000,house,3
2018-06-24,420000,house,3
2018-06-24,475000,house,4
2018-06-24,487000,house,4
2018-06-24,550000,house,3
2018-06-24,551600,house,3
2018-06-24,593000,house,4
2018-06-24,620000,house,4
2018-06-24,686000,house,3
2018-06-24,760000,house,4
2018-06-24,785000,house,5
2018-06-24,790000,house,4
2018-06-24,901000,house,2
2018-06-25,375000,house,3
2018-06-25,400000,house,3
2018-06-25,413000,house,3
2018-06-25,430000,house,3
2018-06-25,445000,house,4
2018-06-25,452000,house,3
2018-06-25,485000,house,3
2018-06-25,545000,house,5
2018-06-25,565000,house,3
2018-06-25,620000,house,3
2018-06-25,1750000,house,4
2018-06-26,349000,house,3
2018-06-26,420000,house,3
2018-06-26,505000,house,3
2018-06-26,505350,house,4
2018-06-26,573000,house,4
2018-06-26,590000,house,4
2018-06-26,750000,house,4
2018-06-26,790000,house,4
2018-06-27,446000,house,3
2018-06-27,499000,house,3
2018-06-27,565000,house,4
2018-06-27,567000,house,3
2018-06-27,610000,house,4
2018-06-27,633000,house,4
2018-06-27,795000,house,3
2018-06-27,860000,house,4
2018-06-27,862000,house,5
2018-06-27,1100000,house,3
2018-06-27,1190000,house,4
2018-06-29,460000,house,3
2018-06-29,520000,house,4
2018-06-29,562000,house,4
2018-06-29,573100,house,4
2018-06-29,595000,house,4
2018-06-29,638500,house,3
2018-06-29,695000,house,4
2018-06-29,867000,house,4
2018-06-30,305500,house,3
2018-06-30,387550,house,3
2018-06-30,515000,house,4
2018-06-30,530000,house,3
2018-06-30,1150000,house,4
2018-07-01,310000,house,2
2018-07-01,415000,house,3
2018-07-01,490126,house,4
2018-07-01,550000,house,4
2018-07-01,585000,house,5
2018-07-01,786500,house,5
2018-07-01,1292000,house,4
2018-07-02,483000,house,4
2018-07-02,510000,house,3
2018-07-02,566500,house,4
2018-07-02,572000,house,3
2018-07-02,712000,house,3
2018-07-02,717500,house,4
2018-07-03,395000,house,3
2018-07-03,430000,house,3
2018-07-03,480000,house,3
2018-07-03,480000,house,3
2018-07-03,547500,house,3
2018-07-03,575000,house,4
2018-07-04,453000,house,3
2018-07-04,485000,house,4
2018-07-04,493000,house,3
2018-07-04,552000,house,3
2018-07-04,571000,house,4
2018-07-04,574000,house,3
2018-07-04,582000,house,4
2018-07-04,595000,house,2
2018-07-04,736000,house,4
2018-07-04,740000,house,4
2018-07-04,815000,house,3
2018-07-04,880000,house,3
2018-07-05,560000,house,4
2018-07-06,328000,house,3
2018-07-06,489090,house,3
2018-07-06,600000,house,4
2018-07-07,325000,house,3
2018-07-07,410000,house,3
2018-07-07,470000,house,3
2018-07-07,487000,house,3
2018-07-07,545000,house,3
2018-07-07,551500,house,4
2018-07-07,681001,house,4
2018-07-07,840000,house,4
2018-07-08,415000,house,3
2018-07-08,450000,house,3
2018-07-08,470000,house,3
2018-07-08,518000,house,3
2018-07-08,595000,house,3
2018-07-08,595000,house,4
2018-07-09,529000,house,4
2018-07-09,529000,house,4
2018-07-09,530000,house,4
2018-07-09,1030000,house,5
2018-07-10,435000,house,3
2018-07-10,510000,house,3
2018-07-10,802415,house,3
2018-07-10,930000,house,5
2018-07-10,997585,house,4
2018-07-11,461000,house,4
2018-07-11,487000,house,3
2018-07-11,520000,house,4
2018-07-11,537000,house,4
2018-07-11,625000,house,3
2018-07-11,681000,house,5
2018-07-11,875000,house,3
2018-07-11,1010000,house,4
2018-07-13,435000,house,3
2018-07-13,442500,house,3
2018-07-13,449000,house,4
2018-07-13,451000,house,3
2018-07-13,461000,house,3
2018-07-13,465000,house,3
2018-07-13,577000,house,3
2018-07-14,365000,house,3
2018-07-14,675750,house,4
2018-07-14,880000,house,4
2018-07-14,880000,house,5
2018-07-15,375000,house,2
2018-07-15,379100,house,3
2018-07-15,391250,house,3
2018-07-15,410000,house,3
2018-07-15,412000,house,3
2018-07-15,412500,house,4
2018-07-15,442500,house,3
2018-07-15,515000,house,3
2018-07-15,580000,house,4
2018-07-15,590000,house,4
2018-07-15,596000,house,4
2018-07-15,603000,house,4
2018-07-15,770000,house,4
2018-07-15,832500,house,3
2018-07-15,862000,house,3
2018-07-15,1190000,house,4
2018-07-17,375000,house,3
2018-07-17,420000,house,3
2018-07-17,435000,house,3
2018-07-17,440000,house,3
2018-07-17,490000,house,4
2018-07-17,500000,house,3
2018-07-17,586560,house,4
2018-07-17,608000,house,4
2018-07-17,660000,house,5
2018-07-17,700000,house,4
2018-07-17,770000,house,3
2018-07-17,802350,house,3
2018-07-17,2100000,house,5
2018-07-18,405000,house,3
2018-07-18,500000,house,4
2018-07-18,517500,house,4
2018-07-18,520000,house,3
2018-07-18,537500,house,4
2018-07-18,610000,house,3
2018-07-18,621000,house,3
2018-07-18,670000,house,4
2018-07-18,690000,house,4
2018-07-18,741000,house,3
2018-07-18,750000,house,3
2018-07-18,780000,house,3
2018-07-18,795000,house,5
2018-07-18,800000,house,3
2018-07-18,860000,house,4
2018-07-18,905000,house,4
2018-07-20,463000,house,3
2018-07-20,470000,house,3
2018-07-20,525000,house,4
2018-07-20,575000,house,4
2018-07-20,623500,house,4
2018-07-20,630000,house,4
2018-07-20,725000,house,4
2018-07-20,865000,house,4
2018-07-21,392000,house,2
2018-07-21,480000,house,4
2018-07-21,619000,house,4
2018-07-21,625000,house,4
2018-07-21,626000,house,4
2018-07-21,740000,house,4
2018-07-21,800000,house,4
2018-07-22,395000,house,3
2018-07-22,414000,house,3
2018-07-22,420000,house,3
2018-07-22,435000,house,3
2018-07-22,485000,house,4
2018-07-22,485000,house,3
2018-07-22,500000,house,4
2018-07-22,525000,house,3
2018-07-22,568000,house,4
2018-07-22,660000,house,4
2018-07-22,850000,house,4
2018-07-23,405500,house,3
2018-07-23,445000,house,3
2018-07-23,460000,house,3
2018-07-23,462000,house,3
2018-07-23,465000,house,4
2018-07-23,470000,house,3
2018-07-23,530000,house,4
2018-07-23,530000,house,4
2018-07-23,590000,house,4
2018-07-23,625000,house,4
2018-07-23,641000,house,3
2018-07-23,642000,house,4
2018-07-23,650000,house,3
2018-07-23,658000,house,5
2018-07-24,382500,house,2
2018-07-24,440000,house,3
2018-07-24,449000,house,3
2018-07-24,573000,house,4
2018-07-24,600000,house,4
2018-07-24,659950,house,4
2018-07-24,669000,house,4
2018-07-24,743000,house,4
2018-07-24,855000,house,4
2018-07-24,901259,house,5
2018-07-24,972000,house,4
2018-07-24,980000,house,5
2018-07-24,1800000,house,4
2018-07-24,2200000,house,5
2018-07-25,420000,house,3
2018-07-25,600000,house,4
2018-07-25,616000,house,3
2018-07-25,645000,house,3
2018-07-25,700000,house,3
2018-07-25,720000,house,5
2018-07-25,732000,house,3
2018-07-25,790000,house,4
2018-07-25,805000,house,4
2018-07-25,815000,house,4
2018-07-25,1180000,house,4
2018-07-25,1740000,house,5
